NO,시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세금(만원),건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
521,서울특별시 노원구 상계동,3**,8m미만,69,월세,202406,27,"10,000",30,1986,상계로23가길,202407~202607,신규,-,,,단독다가구
522,서울특별시 노원구 상계동,1***,12m미만,32,월세,202406,27,"1,000",40,1995,동일로237다길,202408~202608,신규,-,,,단독다가구
523,서울특별시 노원구 상계동,1**,8m미만,149.46,월세,202406,27,200,20,1994,한글비석로44길,202406~202506,신규,-,,,단독다가구
524,서울특별시 노원구 공릉동,4**,8m미만,14.87,월세,202406,27,500,40,2016,공릉로43길,202408~202502,신규,-,,,단독다가구
525,서울특별시 노원구 공릉동,5**,8m미만,16,월세,202406,27,"3,000",25,2016,동일로186길,202407~202507,신규,-,,,단독다가구
526,서울특별시 노원구 공릉동,4**,8m미만,16,월세,202406,27,"1,000",43,2016,공릉로41마길,202408~202508,신규,-,,,단독다가구
527,서울특별시 노원구 공릉동,4**,8m미만,15,월세,202406,26,"4,000",20,2018,공릉로,202408~202608,신규,-,,,단독다가구
528,서울특별시 노원구 공릉동,2**,12m미만,32.57,전세,202406,26,"8,400",0,2018,공릉로42길,202407~202507,갱신,-,"8,000",0,단독다가구
529,서울특별시 노원구 상계동,1**,8m미만,23.78,전세,202406,26,"3,100",0,1993,한글비석로24가길,202407~202507,신규,-,,,단독다가구
530,서울특별시 노원구 상계동,3**,25m미만,33.8,전세,202406,26,"9,000",0,2003,상계로,202408~202608,신규,-,,,단독다가구
531,서울특별시 노원구 월계동,2**,8m미만,81.88,월세,202406,26,"30,000",50,1976,초안산로2길,202407~202503,갱신,-,"30,000",30,단독다가구
532,서울특별시 노원구 상계동,1***,12m미만,45,월세,202406,25,"5,000",60,2024,동일로237나길,202407~202607,신규,-,,,단독다가구
533,서울특별시 노원구 상계동,7*,-,57,월세,202406,25,"1,000",45,1991,덕릉로130길,202407~202607,신규,-,,,단독다가구
534,서울특별시 노원구 상계동,1**,12m미만,50.68,전세,202406,25,"11,000",0,1987,한글비석로24라길,202405~202605,갱신,사용,"10,500",0,단독다가구
535,서울특별시 노원구 상계동,1**,8m미만,20.48,전세,202406,25,"6,000",0,1990,한글비석로24아길,-,-,-,,,단독다가구
536,서울특별시 노원구 공릉동,6**,8m미만,29,전세,202406,25,"16,000",0,2015,공릉로20길,202406~202606,갱신,-,"16,000",0,단독다가구
537,서울특별시 노원구 공릉동,2**,8m미만,18,월세,202406,25,"2,000",42,2011,공릉로32길,202408~202608,신규,-,,,단독다가구
538,서울특별시 노원구 공릉동,4**,8m미만,16,월세,202406,25,500,42,2014,공릉로43가길,-,-,-,,,단독다가구
539,서울특별시 노원구 공릉동,1**,8m미만,18.1,월세,202406,25,500,48,2010,화랑로51가길,202408~202602,신규,-,,,단독다가구
540,서울특별시 노원구 공릉동,6**,8m미만,15,월세,202406,25,500,27,2015,공릉로20길,202406~202606,갱신,-,500,27,단독다가구
541,서울특별시 노원구 공릉동,6**,25m미만,67.5,월세,202406,25,"20,000",25,2003,섬밭로,202407~202606,신규,-,,,단독다가구
542,서울특별시 노원구 공릉동,5**,8m미만,13.22,월세,202406,25,500,45,2016,동일로190길,202406~202506,신규,-,,,단독다가구
543,서울특별시 노원구 공릉동,3**,8m미만,21,월세,202406,25,"10,000",17,1978,공릉로35길,202406~202606,신규,-,,,단독다가구
544,서울특별시 노원구 공릉동,4**,8m미만,18,월세,202406,24,"3,000",18,2015,공릉로41가길,202408~202508,신규,-,,,단독다가구
545,서울특별시 노원구 공릉동,5**,8m미만,51,전세,202406,24,"20,000",0,2012,동일로182길,202407~202607,신규,-,,,단독다가구
546,서울특별시 노원구 공릉동,5**,8m미만,31.66,전세,202406,24,"10,000",0,1991,동일로182길,202408~202608,신규,-,,,단독다가구
547,서울특별시 노원구 공릉동,6**,8m미만,199.94,월세,202406,24,500,39,,공릉로20길,202406~202606,신규,-,,,단독다가구
548,서울특별시 노원구 공릉동,3**,8m미만,16,월세,202406,24,500,37,2017,공릉로39길,202408~202508,신규,-,,,단독다가구
549,서울특별시 노원구 월계동,2**,8m미만,49.47,월세,202406,24,"2,000",90,1989,초안산로2길,202407~202607,신규,-,,,단독다가구
550,서울특별시 노원구 월계동,3**,8m미만,16,월세,202406,24,300,30,2014,광운로15길,202406~202506,신규,-,,,단독다가구
551,서울특별시 노원구 월계동,5**,8m미만,62.08,월세,202406,24,"12,000",40,2015,월계로44나길,202408~202608,신규,-,,,단독다가구
552,서울특별시 노원구 상계동,1**,12m미만,49.92,월세,202406,24,"1,000",50,2004,상계로12길,202406~202606,신규,-,,,단독다가구
553,서울특별시 노원구 상계동,1**,8m미만,86.58,월세,202406,24,"1,000",35,1995,한글비석로44길,202406~202606,신규,-,,,단독다가구
554,서울특별시 노원구 공릉동,5**,8m미만,24,월세,202406,24,"1,000",50,2013,동일로,202406~202506,신규,-,,,단독다가구
555,서울특별시 노원구 공릉동,5**,12m미만,17,월세,202406,24,500,42,2008,동일로178길,202408~202508,신규,-,,,단독다가구
556,서울특별시 노원구 상계동,1***,8m미만,40,월세,202406,24,"2,000",40,1995,동일로237다길,202407~202607,신규,-,,,단독다가구
557,서울특별시 노원구 공릉동,5**,8m미만,20,월세,202406,23,300,40,,동일로182길,202408~202608,갱신,-,300,35,단독다가구
558,서울특별시 노원구 공릉동,2**,12m미만,18,월세,202406,23,500,42,2012,공릉로32길,202407~202507,신규,-,,,단독다가구
559,서울특별시 노원구 공릉동,6**,8m미만,17,월세,202406,22,500,45,2014,공릉로22길,202407~202507,신규,-,,,단독다가구
560,서울특별시 노원구 월계동,3**,8m미만,42.75,월세,202406,22,"3,000",45,1992,광운로13길,-,-,-,,,단독다가구
561,서울특별시 노원구 공릉동,4**,8m미만,17,월세,202406,22,"4,000",25,,공릉로43길,202407~202508,신규,-,,,단독다가구
562,서울특별시 노원구 공릉동,5**,12m미만,16,월세,202406,22,500,40,2017,동일로184길,202406~202508,신규,-,,,단독다가구
563,서울특별시 노원구 공릉동,6**,8m미만,18,월세,202406,22,500,43,2015,공릉로20길,202407~202607,신규,-,,,단독다가구
564,서울특별시 노원구 하계동,6*,8m미만,19,월세,202406,22,500,40,1995,공릉로62가길,202406~202606,신규,-,,,단독다가구
565,서울특별시 노원구 공릉동,5**,8m미만,17,전세,202406,22,"7,000",0,2015,공릉로,202408~202701,신규,-,,,단독다가구
566,서울특별시 노원구 공릉동,6**,8m미만,199.94,월세,202406,22,500,41,,공릉로20길,202407~202607,신규,-,,,단독다가구
567,서울특별시 노원구 공릉동,5**,8m미만,20,월세,202406,22,"3,000",30,2012,동일로184길,202408~202508,신규,-,,,단독다가구
568,서울특별시 노원구 공릉동,2**,8m미만,16.5,월세,202406,22,"5,000",5,2017,공릉로38길,202408~202608,신규,-,,,단독다가구
569,서울특별시 노원구 공릉동,2**,8m미만,16.5,월세,202406,22,"5,000",5,,공릉로38길,202408~202608,신규,-,,,단독다가구
570,서울특별시 노원구 공릉동,3**,8m미만,18,월세,202406,22,"1,000",45,2017,동일로190길,202408~202508,신규,-,,,단독다가구
571,서울특별시 노원구 상계동,4**,8m미만,40,월세,202406,22,500,35,1989,한글비석로47길,202407~202607,신규,-,,,단독다가구
572,서울특별시 노원구 상계동,1***,12m미만,66,월세,202406,22,"12,000",3,1999,동일로237길,202407~202607,갱신,사용,"12,000",0,단독다가구
573,서울특별시 노원구 상계동,1**,8m미만,27,전세,202406,22,"10,000",0,1997,상계로12길,202407~202607,신규,-,,,단독다가구
574,서울특별시 노원구 상계동,4**,8m미만,108.12,월세,202406,22,"4,000",60,1997,한글비석로50길,202408~202608,신규,-,,,단독다가구
575,서울특별시 노원구 상계동,1**,8m미만,18.28,전세,202406,22,"2,000",0,,상계로12길,-,-,-,,,단독다가구
576,서울특별시 노원구 공릉동,6**,8m미만,19.52,월세,202406,21,500,49,2014,공릉로22길,202407~202607,신규,-,,,단독다가구
577,서울특별시 노원구 공릉동,4**,8m미만,199.9,월세,202406,21,500,45,2017,공릉로41나길,202408~202508,신규,-,,,단독다가구
578,서울특별시 노원구 공릉동,6**,8m미만,29.93,전세,202406,21,"23,000",0,2021,동일로175길,202407~202607,신규,-,,,단독다가구
579,서울특별시 노원구 공릉동,4**,8m미만,18,월세,202406,21,"2,000",48,2016,공릉로,202408~202608,신규,-,,,단독다가구
580,서울특별시 노원구 공릉동,2**,8m미만,11.77,월세,202406,21,500,43,2017,노원로1마길,202406~202606,신규,-,,,단독다가구
581,서울특별시 노원구 공릉동,5**,8m미만,18,월세,202406,21,500,45,2011,동일로182길,202408~202508,신규,-,,,단독다가구
582,서울특별시 노원구 월계동,5*,8m미만,48.77,월세,202406,21,"1,000",45,1991,석계로7길,202407~202607,신규,-,,,단독다가구
583,서울특별시 노원구 월계동,4**,8m미만,20,월세,202406,21,"1,000",45,2017,광운로7길,202408~202508,신규,-,,,단독다가구
584,서울특별시 노원구 공릉동,5**,8m미만,16.5,월세,202406,21,300,40,2011,동일로182길,202406~202506,신규,-,,,단독다가구
585,서울특별시 노원구 공릉동,2**,8m미만,34,월세,202406,21,"1,000",40,1991,공릉로32길,202406~202606,신규,-,,,단독다가구
586,서울특별시 노원구 상계동,3**,8m미만,20,월세,202406,21,300,30,1991,상계로15길,202406~202606,신규,-,,,단독다가구
587,서울특별시 노원구 상계동,1**,12m미만,50.76,월세,202406,21,"2,000",65,1986,상계로12길,202407~202607,신규,-,,,단독다가구
588,서울특별시 노원구 상계동,3**,8m미만,19.2,전세,202406,20,"7,000",0,1993,상계로18길,202407~202607,신규,-,,,단독다가구
589,서울특별시 노원구 상계동,1**,8m미만,48,월세,202406,20,200,25,1992,한글비석로24바길,202406~202606,갱신,-,0,15,단독다가구
590,서울특별시 노원구 상계동,7*,-,37.84,월세,202406,20,500,25,1991,덕릉로126마길,202407~202607,신규,-,,,단독다가구
591,서울특별시 노원구 상계동,1***,12m미만,52.72,월세,202406,20,"3,000",57,2017,동일로239길,202407~202607,신규,-,,,단독다가구
592,서울특별시 노원구 공릉동,2**,8m미만,11.57,전세,202406,20,"4,000",0,2017,공릉로38길,202407~202607,신규,-,,,단독다가구
593,서울특별시 노원구 공릉동,4**,8m미만,16,월세,202406,20,500,45,2016,공릉로41라길,202406~202508,신규,-,,,단독다가구
594,서울특별시 노원구 공릉동,4**,8m미만,15,월세,202406,20,300,31,2016,공릉로41라길,202406~202506,신규,-,,,단독다가구
595,서울특별시 노원구 상계동,1***,8m미만,34.17,전세,202406,19,"7,000",0,2010,동일로242길,-,-,-,,,단독다가구
596,서울특별시 노원구 상계동,1***,8m미만,30,월세,202406,19,500,45,1993,동일로241가길,202407~202607,신규,-,,,단독다가구
597,서울특별시 노원구 상계동,1**,12m미만,199.62,월세,202406,19,500,45,1992,한글비석로24바길,202406~202606,신규,-,,,단독다가구
598,서울특별시 노원구 공릉동,3**,8m미만,50.19,월세,202406,19,"3,500",73,,동일로192다길,202408~202608,신규,-,,,단독다가구
599,서울특별시 노원구 공릉동,3**,8m미만,25,월세,202406,19,500,35,1995,동일로193길,202407~202607,신규,-,,,단독다가구
600,서울특별시 노원구 상계동,3**,12m미만,33,전세,202406,19,"15,700",0,1982,상계로23길,202407~202607,갱신,-,"15,200",0,단독다가구
601,서울특별시 노원구 상계동,1***,8m미만,34.17,전세,202406,19,"7,000",0,2010,동일로242길,202407~202607,신규,-,,,단독다가구
602,서울특별시 노원구 상계동,3**,8m미만,67.57,월세,202406,19,"8,000",40,1978,상계로9가길,-,-,-,,,단독다가구
603,서울특별시 노원구 상계동,1***,8m미만,50,월세,202406,19,"5,000",60,2013,동일로242길,202408~202608,신규,-,,,단독다가구
604,서울특별시 노원구 공릉동,5**,8m미만,21,월세,202406,18,"1,000",40,2005,동일로186길,202406~202606,신규,-,,,단독다가구
605,서울특별시 노원구 공릉동,5**,8m미만,18,월세,202406,18,500,40,2016,동일로182길,202407~202507,신규,-,,,단독다가구
606,서울특별시 노원구 공릉동,4**,8m미만,18,월세,202406,18,500,41,2017,공릉로41다길,202408~202508,신규,-,,,단독다가구
607,서울특별시 노원구 상계동,1**,8m미만,34,월세,202406,18,500,40,1993,노원로28길,202407~202607,신규,-,,,단독다가구
608,서울특별시 노원구 상계동,1***,8m미만,49.03,월세,202406,18,"1,000",55,1993,동일로241가길,202408~202608,신규,-,,,단독다가구
609,서울특별시 노원구 상계동,1***,8m미만,33,월세,202406,18,"3,000",40,1992,동일로241가길,202407~202607,신규,-,,,단독다가구
610,서울특별시 노원구 공릉동,2**,8m미만,33,전세,202406,18,"7,875",0,2017,공릉로38길,202406~202506,신규,-,,,단독다가구
611,서울특별시 노원구 공릉동,4**,8m미만,10,월세,202406,18,200,20,2002,동일로186길,202406~202506,신규,-,,,단독다가구
612,서울특별시 노원구 공릉동,4**,8m미만,25.25,월세,202406,18,"1,500",75,1992,동일로187길,202406~202606,신규,-,,,단독다가구
613,서울특별시 노원구 공릉동,5**,8m미만,32,월세,202406,17,500,55,1990,동일로182길,202407~202607,신규,-,,,단독다가구
614,서울특별시 노원구 상계동,1**,8m미만,33,전세,202406,17,"2,000",0,1979,덕릉로115가길,202406~202606,신규,-,,,단독다가구
615,서울특별시 노원구 상계동,3**,8m미만,46.81,월세,202406,17,"13,000",15,1981,상계로19길,202409~202609,신규,-,,,단독다가구
616,서울특별시 노원구 공릉동,1**,12m미만,75.42,전세,202406,17,"13,000",0,2002,화랑로51가길,202406~202607,신규,-,,,단독다가구
617,서울특별시 노원구 공릉동,1**,12m미만,75.42,전세,202406,17,"13,000",0,2008,화랑로51나길,202406~202607,신규,-,,,단독다가구
618,서울특별시 노원구 공릉동,4**,8m미만,15,전세,202406,17,"6,000",0,2016,공릉로41나길,202407~202607,신규,-,,,단독다가구
619,서울특별시 노원구 공릉동,3**,8m미만,15,월세,202406,17,"1,000",45,2017,동일로195길,202407~202607,신규,-,,,단독다가구
620,서울특별시 노원구 공릉동,5**,8m미만,33,전세,202406,17,"14,500",0,2017,동일로178길,-,-,-,,,단독다가구
621,서울특별시 노원구 공릉동,5**,8m미만,27,월세,202406,17,500,35,1983,동일로178길,202406~202606,신규,-,,,단독다가구
622,서울특별시 노원구 공릉동,4**,8m미만,15,월세,202406,17,"2,000",20,2015,공릉로41라길,-,-,-,,,단독다가구
623,서울특별시 노원구 공릉동,2**,12m미만,16,월세,202406,17,"1,000",40,2016,공릉로32길,202408~202508,신규,-,,,단독다가구
624,서울특별시 노원구 공릉동,3**,8m미만,20,월세,202406,17,"1,000",50,2016,동일로196길,202408~202508,신규,-,,,단독다가구
625,서울특별시 노원구 공릉동,1**,12m미만,75.42,전세,202406,17,"13,000",0,2002,화랑로51가길,202407~202607,신규,-,,,단독다가구
626,서울특별시 노원구 상계동,1**,8m미만,12,월세,202406,16,300,65,1973,한글비석로24다길,202406~202606,신규,-,,,단독다가구
627,서울특별시 노원구 공릉동,3**,8m미만,15.52,월세,202406,16,300,37,2010,동일로190길,202406~202506,신규,-,,,단독다가구
628,서울특별시 노원구 공릉동,3**,8m미만,20,전세,202406,16,"6,000",0,2008,공릉로39길,202406~202606,신규,-,,,단독다가구
629,서울특별시 노원구 공릉동,4**,25m미만,20,월세,202406,16,"1,000",58,2017,공릉로,202408~202508,신규,-,,,단독다가구
630,서울특별시 노원구 중계동,9*,8m미만,54.72,전세,202406,15,"18,300",0,,중계로14라길,202408~202608,갱신,-,"18,300",0,단독다가구
631,서울특별시 노원구 상계동,1***,8m미만,70.01,전세,202406,15,"10,000",0,1996,상계로35가길,202406~202606,신규,-,,,단독다가구
632,서울특별시 노원구 상계동,1**,8m미만,29.91,월세,202406,15,"9,000",5,1996,상계로23가길,202407~202607,신규,-,,,단독다가구
633,서울특별시 노원구 상계동,1**,8m미만,29.91,월세,202406,15,"9,000",5,1996,상계로23가길,202407~202607,신규,-,,,단독다가구
634,서울특별시 노원구 상계동,1**,12m미만,29.1,전세,202406,15,"22,000",0,,한글비석로46나길,202406~202606,신규,-,,,단독다가구
635,서울특별시 노원구 공릉동,3**,8m미만,20,월세,202406,15,"1,000",50,2016,동일로196길,202408~202508,신규,-,,,단독다가구
636,서울특별시 노원구 공릉동,3**,8m미만,18,월세,202406,15,500,40,2007,동일로192나길,202408~202508,신규,-,,,단독다가구
637,서울특별시 노원구 공릉동,5**,12m미만,21,월세,202406,15,500,60,2002,동일로178길,202406~202506,신규,-,,,단독다가구
638,서울특별시 노원구 공릉동,5**,8m미만,46,월세,202406,14,"2,000",70,2003,동일로190길,202406~202606,신규,-,,,단독다가구
639,서울특별시 노원구 공릉동,5**,8m미만,18,월세,202406,14,"1,000",40,2013,동일로182길,202407~202507,신규,-,,,단독다가구
640,서울특별시 노원구 공릉동,4**,8m미만,18,전세,202406,14,"6,000",0,2016,공릉로43길,202408~202608,신규,-,,,단독다가구
641,서울특별시 노원구 공릉동,5**,8m미만,30,월세,202406,14,"6,000",42,2012,동일로186길,202407~202507,신규,-,,,단독다가구
642,서울특별시 노원구 공릉동,3**,8m미만,24,월세,202406,14,500,30,1983,동일로192나길,202406~202606,신규,-,,,단독다가구
643,서울특별시 노원구 공릉동,5**,12m미만,25,전세,202406,14,"9,000",0,2008,동일로178길,202407~202607,신규,-,,,단독다가구
644,서울특별시 노원구 공릉동,4**,8m미만,25,월세,202406,14,"2,000",45,1994,동일로187길,202406~202606,갱신,-,"2,000",40,단독다가구
645,서울특별시 노원구 하계동,6*,8m미만,19.83,월세,202406,13,"1,000",45,2007,공릉로58다길,-,-,-,,,단독다가구
646,서울특별시 노원구 상계동,1**,8m미만,216.52,월세,202406,13,"9,000",25,1995,한글비석로24나길,202406~202606,갱신,-,"9,000",20,단독다가구
647,서울특별시 노원구 하계동,6*,8m미만,19.83,월세,202406,13,"1,000",45,2007,공릉로58다길,202409~202608,신규,-,,,단독다가구
648,서울특별시 노원구 상계동,1**,8m미만,43.89,전세,202406,12,"9,000",0,1996,한글비석로24가길,202407~202607,신규,-,,,단독다가구
649,서울특별시 노원구 공릉동,5**,8m미만,20,월세,202406,12,"1,000",57,2016,동일로180길,202408~202608,신규,-,,,단독다가구
650,서울특별시 노원구 공릉동,5**,12m미만,20,월세,202406,12,"1,000",50,2002,동일로176길,202408~202508,신규,-,,,단독다가구
651,서울특별시 노원구 공릉동,3**,8m미만,18,월세,202406,12,"1,000",40,2017,동일로190길,202407~202507,신규,-,,,단독다가구
652,서울특별시 노원구 월계동,3**,8m미만,25.41,전세,202406,12,"10,000",0,1995,광운로19가길,202407~202607,신규,-,,,단독다가구
653,서울특별시 노원구 하계동,1**,8m미만,25,월세,202406,12,"1,000",45,2011,공릉로,202407~202607,신규,-,,,단독다가구
654,서울특별시 노원구 상계동,1***,8m미만,50,월세,202406,12,"3,000",30,1994,동일로237다길,202407~202607,신규,-,,,단독다가구
655,서울특별시 노원구 상계동,1**,12m미만,82.9,월세,202406,12,"2,000",30,1995,한글비석로24라길,202407~202607,신규,-,,,단독다가구
656,서울특별시 노원구 상계동,3**,8m미만,75.78,월세,202406,12,"3,000",75,,한글비석로27길,202408~202608,신규,-,,,단독다가구
657,서울특별시 노원구 하계동,1**,25m미만,21.88,전세,202406,12,"10,000",0,2021,공릉로,202408~202608,신규,-,,,단독다가구
658,서울특별시 노원구 상계동,1**,8m미만,40.14,전세,202406,12,"13,000",0,2018,한글비석로,202407~202607,신규,-,,,단독다가구
659,서울특별시 노원구 상계동,1**,8m미만,43.69,전세,202406,12,"10,000",0,1996,한글비석로24가길,202406~202606,갱신,-,"8,000",0,단독다가구
660,서울특별시 노원구 월계동,2**,8m미만,16,월세,202406,11,300,30,2017,초안산로2길,202407~202508,신규,-,,,단독다가구
661,서울특별시 노원구 상계동,3**,12m미만,33.02,전세,202406,11,"12,000",0,,상계로10길,202407~202607,신규,-,,,단독다가구
662,서울특별시 노원구 상계동,1**,8m미만,31.2,전세,202406,11,"5,500",0,1993,한글비석로24바길,-,-,-,,,단독다가구
663,서울특별시 노원구 상계동,3**,8m미만,89.67,전세,202406,11,"27,000",0,1995,노원로,202408~202608,신규,-,,,단독다가구
664,서울특별시 노원구 상계동,3**,8m미만,60.56,전세,202406,11,"27,000",0,1995,노원로,202408~202608,신규,-,,,단독다가구
665,서울특별시 노원구 공릉동,5**,12m미만,18,월세,202406,11,"1,000",44,2015,동일로184길,202407~202507,신규,-,,,단독다가구
666,서울특별시 노원구 공릉동,4**,8m미만,20,전세,202406,11,"4,000",0,1990,공릉로,202406~202606,신규,-,,,단독다가구
667,서울특별시 노원구 공릉동,1**,12m미만,101.84,전세,202406,11,"35,000",0,2002,화랑로51가길,202407~202607,신규,-,,,단독다가구
668,서울특별시 노원구 공릉동,6**,12m미만,54.84,전세,202406,11,"15,000",0,1981,동일로174길,202407~202607,갱신,-,"15,000",0,단독다가구
669,서울특별시 노원구 공릉동,6**,12m미만,54.84,전세,202406,11,"15,000",0,1981,동일로174길,-,-,-,,,단독다가구
670,서울특별시 노원구 공릉동,5**,12m미만,40,월세,202406,11,"3,000",40,,동일로180길,202406~202510,갱신,-,"3,000",40,단독다가구
671,서울특별시 노원구 공릉동,5**,8m미만,16,전세,202406,11,"7,000",0,,동일로186길,202407~202607,신규,-,,,단독다가구
672,서울특별시 노원구 중계동,1**,12m미만,16.52,월세,202406,10,"1,000",52,2019,중계로16길,202406~202506,신규,-,,,단독다가구
673,서울특별시 노원구 공릉동,5**,8m미만,40,월세,202406,10,"1,000",60,1997,동일로184길,202406~202606,신규,-,,,단독다가구
674,서울특별시 노원구 공릉동,4**,8m미만,20,월세,202406,10,"1,000",35,2016,공릉로,202408~202508,신규,-,,,단독다가구
675,서울특별시 노원구 공릉동,4**,25m미만,64.95,전세,202406,10,"13,000",0,1996,동일로173가길,202407~202607,신규,-,,,단독다가구
676,서울특별시 노원구 상계동,1**,8m미만,24.69,전세,202406,10,"9,600",0,2005,한글비석로24가길,202407~202607,신규,-,,,단독다가구
677,서울특별시 노원구 상계동,1**,8m미만,63.41,전세,202406,10,"10,000",0,1978,덕릉로115나길,202407~202607,신규,-,,,단독다가구
678,서울특별시 노원구 상계동,4**,8m미만,71.38,전세,202406,10,"25,000",0,1984,한글비석로49길,202407~202607,신규,-,,,단독다가구
679,서울특별시 노원구 상계동,1***,8m미만,39.95,월세,202406,10,500,30,1995,동일로237마길,202406~202606,신규,-,,,단독다가구
680,서울특별시 노원구 공릉동,4**,8m미만,30,월세,202406,10,"1,000",48,2016,공릉로,202408~202508,신규,-,,,단독다가구
681,서울특별시 노원구 공릉동,4**,8m미만,20,월세,202406,10,"1,000",35,2016,공릉로,-,-,-,,,단독다가구
682,서울특별시 노원구 공릉동,5**,8m미만,33,월세,202406,9,"6,000",39,2012,동일로186길,202408~202508,신규,-,,,단독다가구
683,서울특별시 노원구 공릉동,3**,12m미만,24,전세,202406,9,"9,000",0,2002,공릉로32길,-,-,-,,,단독다가구
684,서울특별시 노원구 공릉동,6**,12m미만,23.69,월세,202406,8,"10,000",25,2017,동일로174길,202407~202607,신규,-,,,단독다가구
685,서울특별시 노원구 공릉동,4**,8m미만,24,월세,202406,8,"3,000",50,2017,공릉로43가길,202406~202506,신규,-,,,단독다가구
686,서울특별시 노원구 공릉동,5**,8m미만,18,월세,202406,8,"3,000",30,2011,동일로186길,202407~202508,신규,-,,,단독다가구
687,서울특별시 노원구 공릉동,2**,8m미만,11.5,월세,202406,8,500,40,2016,노원로1길,202406~202506,신규,-,,,단독다가구
688,서울특별시 노원구 공릉동,5**,8m미만,15,월세,202406,8,500,40,,동일로186길,202406~202502,신규,-,,,단독다가구
689,서울특별시 노원구 상계동,1***,8m미만,43,월세,202406,7,"1,000",30,1990,동일로242길,202407~202607,신규,-,,,단독다가구
690,서울특별시 노원구 월계동,3**,8m미만,78,전세,202406,7,"15,000",0,1997,광운로15길,202408~202608,신규,-,,,단독다가구
691,서울특별시 노원구 상계동,6*,-,33.16,전세,202406,7,"8,000",0,1991,덕릉로124길,202407~202607,신규,-,,,단독다가구
692,서울특별시 노원구 상계동,1**,8m미만,36,월세,202406,7,"1,000",50,1996,상계로23가길,202406~202606,신규,-,,,단독다가구
693,서울특별시 노원구 상계동,4**,8m미만,32,전세,202406,7,"6,000",0,1985,한글비석로41길,202406~202606,신규,-,,,단독다가구
694,서울특별시 노원구 상계동,3**,8m미만,54.88,월세,202406,7,"1,000",40,1982,상계로19길,202407~202607,신규,-,,,단독다가구
695,서울특별시 노원구 상계동,1***,8m미만,33,월세,202406,7,"1,000",30,1996,상계로35길,202407~202607,신규,-,,,단독다가구
696,서울특별시 노원구 공릉동,3**,8m미만,18,월세,202406,6,500,38,2013,동일로196길,202406~202506,신규,-,,,단독다가구
697,서울특별시 노원구 공릉동,4**,8m미만,16,월세,202406,6,"2,000",45,2015,공릉로39길,202406~202507,신규,-,,,단독다가구
698,서울특별시 노원구 상계동,3**,8m미만,55.44,월세,202406,6,"2,500",60,1986,한글비석로39길,202406~202606,신규,-,,,단독다가구
699,서울특별시 노원구 상계동,1***,12m미만,48,월세,202406,6,"5,000",45,2003,동일로237나길,202408~202608,신규,-,,,단독다가구
700,서울특별시 노원구 하계동,1**,8m미만,22,월세,202406,6,"1,000",55,2017,공릉로59가길,202406~202606,신규,-,,,단독다가구
701,서울특별시 노원구 공릉동,3**,25m미만,19.8,월세,202406,5,300,25,1983,동일로192길,202406~202412,갱신,-,300,22,단독다가구
702,서울특별시 노원구 공릉동,3**,8m미만,50,월세,202406,5,"3,000",55,2004,공릉로35길,202409~202609,신규,-,,,단독다가구
703,서울특별시 노원구 상계동,3**,12m미만,49.2,월세,202406,5,"13,000",30,1983,상계로23길,202406~202606,신규,-,,,단독다가구
704,서울특별시 노원구 월계동,6*,12m미만,32,월세,202406,5,"1,000",50,1988,석계로,202407~202607,신규,-,,,단독다가구
705,서울특별시 노원구 월계동,2**,8m미만,20,월세,202406,5,500,40,1996,초안산로2길,202406~202506,신규,-,,,단독다가구
706,서울특별시 노원구 공릉동,3**,8m미만,16,월세,202406,5,300,26,2010,동일로190길,202406~202506,신규,-,,,단독다가구
707,서울특별시 노원구 공릉동,3**,8m미만,18,월세,202406,5,"1,000",50,2017,공릉로41길,-,-,-,,,단독다가구
708,서울특별시 노원구 상계동,7*,-,36,전세,202406,4,"6,500",0,,덕릉로126나길,202406~202606,신규,-,,,단독다가구
709,서울특별시 노원구 공릉동,2**,12m미만,15,월세,202406,4,"6,000",5,2011,공릉로38길,202406~202606,신규,-,,,단독다가구
710,서울특별시 노원구 공릉동,6**,25m미만,13,월세,202406,4,500,45,2016,공릉로20가길,202407~202507,신규,-,,,단독다가구
711,서울특별시 노원구 공릉동,3**,25m미만,33,월세,202406,4,"1,500",93,1978,공릉로,202407~202607,신규,-,,,단독다가구
712,서울특별시 노원구 상계동,3**,8m미만,34.3,월세,202406,4,500,37,1991,상계로9가길,202406~202606,신규,-,,,단독다가구
713,서울특별시 노원구 상계동,3**,12m미만,23,월세,202406,3,500,40,,한글비석로27길,202406~202606,신규,-,,,단독다가구
714,서울특별시 노원구 상계동,1**,8m미만,52.92,월세,202406,3,"13,500",15,1997,한글비석로24다길,202407~202607,신규,-,,,단독다가구
715,서울특별시 노원구 상계동,3**,12m미만,23,월세,202406,3,500,40,1997,한글비석로27길,202406~202606,신규,-,,,단독다가구
716,서울특별시 노원구 상계동,1***,8m미만,21,월세,202406,3,500,40,2010,동일로242가길,202406~202606,신규,-,,,단독다가구
717,서울특별시 노원구 상계동,4**,8m미만,34.49,월세,202406,3,500,40,1994,한글비석로50길,202407~202606,신규,-,,,단독다가구
